YR,Name,PlayerId,Tm,FantPos,Age,G,GS,PCmp,PAtt,PYds,PTD,Int,RAtt,RYds,RY/A,RTD,Tgt,Rec,ReYds,ReY/R,ReTD,FantPt,PosRank,OvRank
2016,Ryan Grant,GranRy01,WAS,WR,26,16,1,0,0,0,0,0,0,0,,0,19,9,76,8.44,0,8,164,
2016,Connor Hamlett,HamlCo01,CLE,TE,24,3,2,0,0,0,0,0,0,0,,0,1,1,17,17,1,8,77,
2016,Rashard Higgins,HiggRa00,CLE,WR,22,16,0,0,0,0,0,0,0,0,,0,12,6,77,12.83,0,8,162,
2016,Cody Latimer,LatiCo00,DEN,WR,24,12,1,0,0,0,0,0,0,0,,0,15,8,76,9.5,0,8,163,
2016,Matt Lengel,LengMa00,NWE,TE,26,6,0,0,0,0,0,0,0,0,,0,3,2,22,11,1,8,76,
2016,Geno Smith,SmitGe00,NYJ,QB,26,2,1,8,14,126,1,1,2,9,4.5,0,0,0,0,,0,8,56,
2016,Wendall Williams,WillWe00,HOU,WR,26,3,0,0,0,0,0,0,0,0,,0,7,4,75,18.75,0,8,165,
2016,Malcolm Brown,BrowMa03,LAR,RB,23,16,0,0,0,0,0,0,18,39,2.17,0,3,3,46,15.33,0,7,124,
2016,Aaron Burbridge,BurbAa00,SFO,WR,23,16,3,0,0,0,0,0,0,0,,0,16,7,88,12.57,0,7,169,
2016,Michael Campanaro,CampMi02,BAL,WR,25,3,0,0,0,0,0,0,3,72,24,0,1,0,0,,0,7,166,
2016,Josh Doctson,DoctJo00,WAS,WR,24,2,0,0,0,0,0,0,0,0,,0,6,2,66,33,0,7,171,
2016,Alex Erickson,EricAl01,CIN,WR,24,16,0,0,0,0,0,0,0,0,,0,8,6,71,11.83,0,7,167,
2016,Jerome Felton,FeltJe00,BUF,RB,30,15,4,0,0,0,0,0,8,13,1.63,0,9,6,57,9.5,0,7,123,
2016,Maurice Harris,HarrMa05,WAS,WR,24,10,0,0,0,0,0,0,0,0,,0,12,8,66,8.25,0,7,170,
2016,EJ Manuel,ManuEJ00,BUF,QB,26,6,1,11,26,131,0,0,8,22,2.75,0,0,0,0,,0,7,58,
2016,Byron Marshall,MarsBy01,PHI,RB,22,3,0,0,0,0,0,0,19,64,3.37,0,5,3,10,3.33,0,7,122,
2016,Chris Moore,MoorCh00,BAL,WR,23,15,0,0,0,0,0,0,3,19,6.33,0,16,7,46,6.57,0,7,172,
2016,Keith Mumphery,MumpKe00,HOU,WR,24,11,3,0,0,0,0,0,0,0,,0,12,10,69,6.9,0,7,168,
2016,Geoff Swaim,SwaiGe00,DAL,TE,23,9,6,0,0,0,0,0,0,0,,0,8,6,69,11.5,0,7,78,
2016,Keenan Allen,AlleKe00,SDG,WR,24,1,1,0,0,0,0,0,0,0,,0,7,6,63,10.5,0,6,175,
2016,Jace Amaro,AmarJa00,TEN,TE,24,3,0,0,0,0,0,0,0,0,,0,4,3,59,19.67,0,6,82,
2016,Brandon Bostick,BostBr00,NYJ,TE,27,16,7,0,0,0,0,0,0,0,,0,11,8,63,7.88,0,6,79,
2016,Trevor Davis,DaviTr03,GNB,WR,23,11,0,0,0,0,0,0,0,0,,0,7,3,24,8,1,6,173,
2016,Johnny Holton,HoltJo00,OAK,WR,25,15,0,0,0,0,0,0,6,43,7.17,0,3,2,34,17,0,6,177,
2016,Adrian Peterson,PeteAd01,MIN,RB,31,3,3,0,0,0,0,0,37,72,1.95,0,6,3,8,2.67,0,6,125,
2016,Phillip Supernaw,SupePh00,TEN,TE,26,15,2,0,0,0,0,0,0,0,,0,5,4,62,15.5,0,6,80,
2016,De'Anthony Thomas,ThomDe05,KAN,WR,23,12,0,0,0,0,0,0,4,29,7.25,0,9,7,35,5,0,6,174,
2016,D.J. Tialavea,TialD.00,ATL,TE,25,2,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,6,81,
2016,Jordan Todman,TodmJo00,IND,RB,26,16,0,0,0,0,0,0,9,59,6.56,0,1,0,0,,0,6,126,
2016,Nick Williams,WillNi02,ATL,WR,26,2,0,0,0,0,0,0,0,0,,0,7,5,59,11.8,0,6,176,
2016,Javorius Allen,AlleJa01,BAL,RB,25,8,0,0,0,0,0,0,9,34,3.78,0,4,3,15,5,0,5,128,
2016,Knile Davis,DaviKn00,2TM,RB,25,11,0,0,0,0,0,0,18,28,1.56,0,7,5,25,5,0,5,127,
2016,Dwayne Harris*,HarrDw00,NYG,WR,29,16,1,0,0,0,0,0,0,0,,0,1,1,13,13,1,5,178,
2016,Tavarres King,KingTa00,NYG,WR,26,7,0,0,0,0,0,0,0,0,,0,4,2,50,25,0,5,179,
2016,Ifeanyi Momah,MomaIf00,ARI,TE,27,5,1,0,0,0,0,0,0,0,,0,4,2,50,25,0,5,83,
2016,Troymaine Pope,PopeTr00,2TM,RB,23,4,0,0,0,0,0,0,12,44,3.67,0,2,1,5,5,0,5,129,
2016,Tony Romo,RomoTo00,DAL,QB,36,1,0,3,4,29,1,0,0,0,,0,0,0,0,,0,5,59,
2016,Brandon Wilds,WildBr01,NYJ,RB,23,4,0,0,0,0,0,0,10,27,2.7,0,2,2,20,10,0,5,130,
2016,Nick Boyle,BoylNi00,BAL,TE,23,6,0,0,0,0,0,0,0,0,,0,6,6,44,7.33,0,4,84,
2016,Ben Braunecker,BrauBe00,CHI,TE,22,13,2,0,0,0,0,0,0,0,,0,6,4,41,10.25,0,4,85,
2016,Quan Bray,BrayQu00,IND,WR,23,6,0,0,0,0,0,0,1,7,7,0,4,3,36,12,0,4,180,
2016,Mike James,JameMi00,TAM,RB,25,4,0,0,0,0,0,0,4,19,4.75,0,4,4,22,5.5,0,4,132,
2016,Taiwan Jones,JoneTa00,OAK,RB,28,13,0,0,0,0,0,0,1,-8,-8,0,4,4,43,10.75,0,4,134,
2016,Daniel Lasco,LascDa00,NOR,RB,24,7,0,0,0,0,0,0,11,32,2.91,0,4,2,11,5.5,0,4,131,
2016,Bradley Marquez,MarqBr00,LAR,WR,24,14,0,0,0,0,0,0,1,2,2,0,7,3,37,12.33,0,4,181,
2016,Dexter McCluster,McClDe00,SDG,WR,27,6,0,0,0,0,0,0,3,2,0.67,0,11,7,36,5.14,0,4,182,
2016,Justin Perillo,PeriJu00,GNB,TE,25,9,1,0,0,0,0,0,0,0,,0,5,4,35,8.75,0,4,86,
2016,Brandon Williams,WillBr04,SEA,RB,29,16,1,0,0,0,0,0,0,0,,0,3,2,36,18,0,4,133,
2016,Derek Carrier,CarrDe00,WAS,TE,26,8,0,0,0,0,0,0,0,0,,0,2,2,10,5,0,3,88,
2016,D.J. Foster,FostD.01,NWE,RB,23,3,0,0,0,0,0,0,7,24,3.43,0,2,1,2,2,0,3,138,
2016,Don Jackson,JackDo01,GNB,RB,23,3,1,0,0,0,0,0,10,32,3.2,0,1,0,0,,0,3,135,
2016,Malcolm Johnson,JohnMa06,CLE,RB,24,7,1,0,0,0,0,0,1,2,2,0,7,5,44,8.8,0,3,139,
2016,Sean McGrath,McGrSe00,SDG,TE,29,16,5,0,0,0,0,0,0,0,,0,2,2,25,12.5,0,3,91,
2016,Niles Paul,PaulNi00,WAS,TE,27,8,1,0,0,0,0,0,0,0,,0,2,2,27,13.5,0,3,90,
2016,Isaiah Pead,PeadIs00,MIA,RB,27,3,0,0,0,0,0,0,8,22,2.75,0,1,1,6,6,0,3,136,
2016,Keith Smith,SmitKe03,DAL,RB,24,16,1,0,0,0,0,0,2,5,2.5,0,4,3,20,6.67,0,3,140,
2016,Lee Smith,SmitLe00,OAK,TE,29,4,4,0,0,0,0,0,0,0,,0,6,6,29,4.83,0,3,89,
2016,Nick Vannett,VannNi00,SEA,TE,23,9,2,0,0,0,0,0,0,0,,0,4,3,32,10.67,0,3,87,
2016,Dan Vitale,VitaDa00,CLE,RB,23,9,3,0,0,0,0,0,0,0,,0,5,4,27,6.75,0,3,137,
2016,Antonio Andrews,AndrAn00,TEN,RB,24,16,0,0,0,0,0,0,2,15,7.5,0,0,0,0,,0,2,146,
2016,Brenton Bersin,BersBr00,CAR,WR,26,10,0,0,0,0,0,0,0,0,,0,6,2,17,8.5,0,2,189,
2016,Brandon Bolden,BoldBr00,NWE,RB,26,14,0,0,0,0,0,0,1,4,4,0,4,2,15,7.5,0,2,141,
2016,Damiere Byrd,ByrdDa00,CAR,WR,23,1,0,0,0,0,0,0,0,0,,0,1,1,16,16,0,2,191,
2016,James Develin,DeveJa00,NWE,RB,28,16,4,0,0,0,0,0,0,0,,0,6,3,18,6,0,2,142,
2016,Jalston Fowler,FowlJa00,TEN,RB,26,16,7,0,0,0,0,0,1,3,3,0,2,1,14,14,0,2,144,
2016,Clay Harbor,HarbCl00,2TM,TE,29,15,2,0,0,0,0,0,0,0,,0,3,3,19,6.33,0,2,93,
2016,Percy Harvin,HarvPe00,BUF,WR,28,2,1,0,0,0,0,0,1,11,11,0,4,2,6,3,0,2,190,
2016,Cardale Jones,JoneCa01,BUF,QB,24,1,0,6,11,96,0,1,1,-1,-1,0,0,0,0,,0,2,60,
2016,Zach Line,LineZa01,MIN,TE,26,15,4,0,0,0,0,0,7,15,2.14,0,3,0,0,,0,2,97,
2016,Marc Mariani,MariMa00,TEN,WR,29,16,0,0,0,0,0,0,1,15,15,0,0,0,0,,0,2,193,
2016,Matt McGloin,McGlMa01,OAK,QB,27,3,1,8,15,50,0,0,3,-3,-1,0,0,0,0,,0,2,61,
2016,J.D. McKissic,McKiJ.00,SEA,RB,23,1,0,0,0,0,0,0,1,2,2,0,2,2,16,8,0,2,143,
2016,Logan Paulsen,PaulLo00,CHI,TE,29,16,12,0,0,0,0,0,0,0,,0,10,3,15,5,0,2,96,
2016,Cedric Peerman,PeerCe00,CIN,RB,30,6,0,0,0,0,0,0,6,15,2.5,0,1,0,0,,0,2,147,
2016,Jay Prosch,ProsJa00,HOU,RB,24,15,1,0,0,0,0,0,4,9,2.25,0,1,1,6,6,0,2,145,
2016,DeAndre Smelter,SmelDe00,SFO,WR,25,2,0,0,0,0,0,0,0,0,,0,1,1,23,23,0,2,184,
2016,Devin Smith,SmitDe04,NYJ,WR,24,4,0,0,0,0,0,0,0,0,,0,3,1,20,20,0,2,187,
2016,Luke Stocker,StocLu00,TAM,TE,28,12,10,0,0,0,0,0,0,0,,0,8,5,23,4.6,0,2,92,
2016,Devin Street,StreDe00,IND,WR,25,5,0,0,0,0,0,0,0,0,,0,6,1,20,20,0,2,186,
2016,Mike Thomas,ThomMi04,LAR,WR,22,15,0,0,0,0,0,0,0,0,,0,9,3,37,12.33,0,2,188,
2016,Ross Travis,TravRo00,KAN,TE,23,6,3,0,0,0,0,0,0,0,,0,6,3,15,5,0,2,95,
2016,Laquon Treadwell,TreaLa00,MIN,WR,21,9,1,0,0,0,0,0,0,0,,0,3,1,15,15,0,2,192,
2016,Griff Whalen,WhalGr00,SDG,WR,26,8,0,0,0,0,0,0,0,0,,0,4,2,22,11,0,2,185,
2016,Cole Wick,WickCo00,DET,TE,23,6,0,0,0,0,0,0,0,0,,0,3,2,18,9,0,2,94,
2016,Shane Wynn,WynnSh00,JAX,WR,24,5,0,0,0,0,0,0,2,5,2.5,0,3,1,19,19,0,2,183,
2016,Jared Abbrederis,AbbrJa00,GNB,WR,26,5,0,0,0,0,0,0,0,0,,0,2,1,8,8,0,1,198,
2016,Joe Banyard,BanyJo00,JAX,RB,28,1,0,0,0,0,0,0,2,7,3.5,0,0,0,0,,0,1,156,
2016,Jeremy Butler,ButlJe01,SDG,WR,25,4,0,0,0,0,0,0,0,0,,0,2,2,11,5.5,0,1,195,
2016,Gerald Christian,ChriGe00,BUF,TE,25,3,0,0,0,0,0,0,0,0,,0,2,1,14,14,0,1,98,
2016,Chase Daniel,DaniCh00,PHI,QB,30,1,0,1,1,16,0,0,0,0,,0,0,0,0,,0,1,63,
2016,Alex Ellis,ElliAl01,JAX,TE,23,6,3,0,0,0,0,0,0,0,,0,4,3,11,3.67,0,1,102,
2016,David Fales,FaleDa00,CHI,QB,26,1,0,2,5,22,0,0,1,0,0,0,0,0,0,,0,1,62,
2016,George Farmer,FarmGe02,SEA,RB,23,2,0,0,0,0,0,0,1,1,1,0,3,1,4,4,0,1,159,
2016,Rashad Greene,GreeRa00,JAX,WR,24,8,0,0,0,0,0,0,0,0,,0,8,5,32,6.4,0,1,194,
2016,Je'Ron Hamm,HammJe01,SFO,TE,24,5,0,0,0,0,0,0,0,0,,0,4,2,13,6.5,0,1,99,
2016,Ryan Hewitt,HewiRy00,CIN,RB,25,16,11,0,0,0,0,0,0,0,,0,3,2,13,6.5,0,1,148,
2016,Bronson Hill,HillBr01,JAX,RB,23,3,0,0,0,0,0,0,2,11,5.5,0,1,0,0,,0,1,153,
2016,Henry Krieger-Coble,KrieHe00,DEN,TE,24,2,0,0,0,0,0,0,0,0,,0,1,1,13,13,0,1,101,
2016,Paul Lasike,LasiPa00,CHI,RB,26,10,3,0,0,0,0,0,3,8,2.67,0,1,1,3,3,0,1,151,
2016,Terrence Magee,MageTe00,SEA,RB,23,2,0,0,0,0,0,0,3,12,4,0,0,0,0,,0,1,149,
2016,Chris Manhertz,ManhCh00,2TM,TE,24,7,2,0,0,0,0,0,0,0,,0,1,1,10,10,0,1,103,
2016,Paul McRoberts,McRoPa00,LAR,WR,24,2,0,0,0,0,0,0,0,0,,0,1,1,6,6,0,1,199,
2016,Raheem Mostert,MostRa00,2TM,RB,24,3,0,0,0,0,0,0,1,6,6,0,0,0,0,,0,1,158,
2016,Matthew Mulligan,MullMa00,DET,TE,31,8,0,0,0,0,0,0,0,0,,0,1,1,8,8,0,1,104,
2016,Roosevelt Nix,NixxRo01,PIT,RB,24,10,3,0,0,0,0,0,0,0,,0,2,2,5,2.5,0,1,160,
2016,MyCole Pruitt,PruiMy00,2TM,TE,24,4,0,0,0,0,0,0,0,0,,0,2,2,13,6.5,0,1,100,
2016,Daryl Richardson,RichDa00,PIT,RB,26,3,0,0,0,0,0,0,2,7,3.5,0,0,0,0,,0,1,157,
2016,Stevan Ridley,RidlSt00,ATL,RB,27,1,0,0,0,0,0,0,3,7,2.33,0,0,0,0,,0,1,155,
2016,Rashad Ross,RossRa00,WAS,WR,26,5,0,0,0,0,0,0,0,0,,0,1,1,8,8,0,1,197,
2016,Anthony Sherman,SherAn00,KAN,RB,28,16,3,0,0,0,0,0,0,0,,0,6,4,11,2.75,0,1,152,
2016,Lorenzo Taliaferro,TaliLo00,BAL,RB,25,3,0,0,0,0,0,0,1,0,0,0,3,3,10,3.33,0,1,154,
2016,Stepfan Taylor,TaylSt00,ARI,RB,25,15,0,0,0,0,0,0,4,12,3,0,0,0,0,,0,1,150,
2016,Tony Washington,WashTo00,JAX,WR,26,2,0,0,0,0,0,0,0,0,,0,1,1,9,9,0,1,196,
2016,Joique Bell,BellJo01,2TM,RB,30,7,0,0,0,0,0,0,3,6,2,0,1,1,-2,-2,0,,163,
2016,Brandon Burks,BurkBr00,NYJ,RB,23,1,0,0,0,0,0,0,2,-4,-2,0,0,0,0,,0,,169,
2016,Kellen Clemens,ClemKe00,SDG,QB,33,12,0,0,1,0,0,0,2,-1,-0.5,0,0,0,0,,0,,68,
2016,Chad Henne,HennCh01,JAX,QB,31,1,0,0,0,0,0,0,1,-2,-2,0,0,0,0,,0,,69,
2016,Joe Kerridge,KerrJo00,GNB,RB,24,8,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,168,
2016,David Morgan,MorgDa01,MIN,TE,23,12,0,0,0,0,0,0,0,0,,0,1,1,4,4,0,,106,
2016,Marcus Murphy,MurpMa03,NOR,RB,25,3,0,0,0,0,0,0,0,0,,0,1,1,3,3,0,,164,
2016,Troy Niklas,NiklTr00,ARI,TE,24,3,2,0,0,0,0,0,0,0,,0,2,1,0,0,0,,114,
2016,James O'Shaughnessy,O'ShJa00,KAN,TE,24,16,3,0,0,0,0,0,0,0,,0,3,2,-1,-0.5,0,,122,
2016,Jordan Payton,PaytJo00,CLE,WR,23,4,0,0,0,0,0,0,0,0,,0,3,1,3,3,0,,200,
2016,Chase Reynolds,ReynCh00,LAR,RB,29,16,0,0,0,0,0,0,0,0,,0,1,1,4,4,0,,162,
2016,Khiry Robinson,RobiKh00,NYJ,RB,27,1,0,0,0,0,0,0,8,22,2.75,0,0,0,0,,0,,166,
2016,Mark Sanchez,SancMa00,DAL,QB,30,2,0,10,18,93,0,2,4,-2,-0.5,0,0,0,0,,0,,70,
2016,Matt Schaub,SchaMa00,ATL,QB,35,4,0,1,3,16,0,0,2,-2,-1,0,0,0,0,,0,,64,
2016,Rod Smith,SmitRo06,DAL,RB,22,7,0,0,0,0,0,0,0,0,,0,1,1,4,4,0,,161,
2016,Randall Telfer,TelfRa00,CLE,TE,24,14,5,0,0,0,0,0,0,0,,0,7,2,4,2,0,,105,
2016,Will Tukuafu,TukuWi00,SEA,RB,32,7,1,0,0,0,0,0,2,2,1,0,1,0,0,,0,,165,
2016,Joe Webb,WebbJo00,CAR,QB,30,14,0,0,0,0,0,0,0,0,,0,3,1,3,3,0,,65,
2016,Bralon Addison,AddiBr01,CHI,RB,23,2,0,0,0,0,0,0,1,4,4,0,1,1,11,11,0,-1,170,
2016,Sean Mannion,MannSe00,LAR,QB,24,1,0,3,6,19,0,1,1,-1,-1,0,0,0,0,,0,-1,71,
2016,Tyler Ervin,ErviTy00,HOU,RB,23,12,0,0,0,0,0,0,1,3,3,0,5,3,18,6,0,-2,171,
2016,Jakeem Grant,GranJa00,MIA,WR,24,16,0,0,0,0,0,0,1,1,1,0,1,0,0,,0,-2,214,
2016,Brett Hundley,HundBr00,GNB,QB,23,4,0,2,10,17,0,1,3,-2,-0.67,0,0,0,0,,0,-2,72,
2016,Ryan Mallett,MallRy00,BAL,QB,28,4,0,3,6,26,0,1,5,-6,-1.2,0,0,0,0,,0,-2,73,
2016,Matt Slater*+,SlatMa00,NWE,WR,31,13,0,0,0,0,0,0,1,5,5,0,1,0,0,,0,-2,213,
