YR,Name,PlayerId,Tm,FantPos,Age,G,GS,PCmp,PAtt,PYds,PTD,Int,RAtt,RYds,RY/A,RTD,Tgt,Rec,ReYds,ReY/R,ReTD,FantPt,PosRank,OvRank
2012,Lex Hilliard,HillLe00,2TM,RB,28,14,9,0,0,0,0,0,9,33,3.67,0,9,4,23,5.75,0,6,137,
2012,Mike Johnson,JohnMi23,ATL,TE,25,16,1,0,0,0,0,0,0,0,,0,1,1,1,1,1,6,69,
2012,Chris Pressley,PresCh00,CIN,RB,26,14,7,0,0,0,0,0,0,0,,0,3,1,1,1,1,6,136,
2012,Michael Preston,PresMi00,TEN,WR,23,4,0,0,0,0,0,0,0,0,,0,6,5,59,11.8,0,6,159,
2012,D.J. Williams,WillD.00,GNB,TE,24,13,2,0,0,0,0,0,0,0,,0,15,7,57,8.14,0,6,70,
2012,Seyi Ajirotutu,AjirSe00,SDG,WR,25,3,1,0,0,0,0,0,0,0,,0,4,3,45,15,0,5,164,
2012,Brandon Banks,BankBr00,WAS,WR,25,12,0,0,0,0,0,0,7,36,5.14,0,8,8,15,1.88,0,5,162,
2012,Garrett Celek,CeleGa00,SFO,TE,24,13,0,0,0,0,0,0,0,0,,0,7,4,51,12.75,0,5,74,
2012,Josh Cribbs*,CribJo01,CLE,WR,29,16,2,0,0,0,0,0,6,42,7,0,11,7,63,9,0,5,163,
2012,Roy Helu,HeluRo00,WAS,RB,24,3,0,0,0,0,0,0,2,2,1,0,7,7,45,6.43,0,5,140,
2012,Quinn Johnson,JohnQu00,TEN,RB,26,16,8,0,0,0,0,0,4,5,1.25,0,8,5,40,8,0,5,141,
2012,Steve Maneri,ManeSt00,KAN,TE,24,13,8,0,0,0,0,0,0,0,,0,12,5,51,10.2,0,5,73,
2012,Randy McMichael,McMiRa01,SDG,RB,33,16,10,0,0,0,0,0,0,0,,0,13,9,51,5.67,0,5,138,
2012,David Paulson,PaulDa01,PIT,TE,23,16,5,0,0,0,0,0,0,0,,0,11,7,51,7.29,0,5,72,
2012,Isaiah Pead,PeadIs00,STL,RB,23,15,1,0,0,0,0,0,10,54,5.4,0,4,3,16,5.33,0,5,139,
2012,Alex Smith,SmitAl02,CLE,TE,30,12,2,0,0,0,0,0,0,0,,0,18,13,47,3.62,0,5,75,
2012,Taylor Thompson,ThomTa00,TEN,TE,23,16,4,0,0,0,0,0,0,0,,0,14,6,46,7.67,0,5,76,
2012,Ryan Whalen,WhalRy00,CIN,WR,23,9,0,0,0,0,0,0,0,0,,0,12,7,53,7.57,0,5,161,
2012,Devon Wylie,WyliDe00,KAN,WR,24,6,1,0,0,0,0,0,0,0,,0,12,6,53,8.83,0,5,160,
2012,Kyle Adams,AdamKy00,CHI,TE,24,15,2,0,0,0,0,0,0,0,,0,8,4,40,10,0,4,77,
2012,Arrelious Benn,BennAr00,TAM,WR,24,8,1,0,0,0,0,0,3,16,5.33,0,6,4,26,6.5,0,4,168,
2012,Greg Camarillo,CamaGr00,NOR,WR,30,5,0,0,0,0,0,0,0,0,,0,5,4,44,11,0,4,165,
2012,John Carlson,CarlJo00,MIN,WR,28,14,6,0,0,0,0,0,0,0,,0,14,8,43,5.38,0,4,166,
2012,Toney Clemons,ClemTo00,JAX,WR,24,4,0,0,0,0,0,0,0,0,,0,11,3,41,13.67,0,4,170,
2012,Nate Eachus,EachNa00,KAN,RB,22,11,2,0,0,0,0,0,5,18,3.6,0,3,1,19,19,0,4,143,
2012,Jerome Felton*,FeltJe00,MIN,RB,26,16,7,0,0,0,0,0,0,0,,0,4,3,35,11.67,0,4,144,
2012,Charly Martin,MartCh00,SEA,WR,28,4,1,0,0,0,0,0,0,0,,0,6,4,42,10.5,0,4,167,
2012,Ruvell Martin,MartRu00,BUF,WR,30,14,0,0,0,0,0,0,0,0,,0,6,4,41,10.25,0,4,169,
2012,Bernard Scott,ScotBe00,CIN,RB,28,2,0,0,0,0,0,0,8,35,4.38,0,0,0,0,,0,4,145,
2012,Anthony Sherman,SherAn00,ARI,RB,24,13,4,0,0,0,0,0,0,0,,0,8,5,39,7.8,0,4,142,
2012,Kris Adams,AdamKr00,IND,WR,25,3,0,0,0,0,0,0,0,0,,0,8,2,26,13,0,3,178,
2012,Jarrett Boykin,BoykJa00,GNB,WR,23,10,0,0,0,0,0,0,0,0,,0,6,5,27,5.4,0,3,176,
2012,Travaris Cadet,CadeTr00,NOR,RB,23,13,0,0,0,0,0,0,1,5,5,0,8,5,44,8.8,0,3,148,
2012,Andre Caldwell,CaldAn00,DEN,WR,27,8,0,0,0,0,0,0,1,14,14,0,4,1,18,18,0,3,171,
2012,Ben Hartsock,HartBe00,CAR,TE,32,15,5,0,0,0,0,0,0,0,,0,3,2,30,15,0,3,79,
2012,Jerrel Jernigan,JernJe00,NYG,WR,23,9,0,0,0,0,0,0,1,6,6,0,5,3,22,7.33,0,3,175,
2012,Taiwan Jones,JoneTa00,OAK,RB,24,14,0,0,0,0,0,0,6,21,3.5,0,2,2,11,5.5,0,3,147,
2012,Jermaine Kearse,KearJe01,SEA,WR,22,7,1,0,0,0,0,0,0,0,,0,7,3,31,10.33,0,3,174,
2012,Matt Leinart,LeinMa00,OAK,QB,29,2,0,16,33,115,0,1,0,0,,0,0,0,0,,0,3,55,
2012,Mike McNeill,McNeMi00,STL,TE,24,14,1,0,0,0,0,0,0,0,,0,7,4,31,7.75,0,3,78,
2012,David Nelson,NelsDa01,BUF,WR,26,1,1,0,0,0,0,0,0,0,,0,5,2,31,15.5,0,3,173,
2012,Javon Ringer,RingJa00,TEN,RB,25,2,0,0,0,0,0,0,2,14,7,0,5,3,12,4,0,3,149,
2012,Deonte Thompson,ThomDe04,BAL,WR,23,6,0,0,0,0,0,0,0,0,,0,6,5,51,10.2,0,3,172,
2012,Eric Weems,WeemEr00,CHI,WR,27,16,1,0,0,0,0,0,0,0,,0,4,2,27,13.5,0,3,177,
2012,Johnny White,WhitJo01,2TM,RB,24,7,0,0,0,0,0,0,8,34,4.25,0,0,0,0,,0,3,146,
2012,T.J. Yates,YateT.00,HOU,QB,25,4,0,4,10,38,0,1,2,-1,-0.5,1,0,0,0,,0,3,54,
2012,Derek Anderson,AndeDe00,CAR,QB,29,2,0,4,4,58,0,0,0,0,,0,0,0,0,,0,2,57,
2012,Dezmon Briscoe,BrisDe00,WAS,WR,23,7,0,0,0,0,0,0,1,1,1,0,5,2,22,11,0,2,180,
2012,Chase Daniel,DaniCh00,NOR,QB,26,16,0,1,1,10,0,0,3,17,5.67,0,0,0,0,,0,2,59,
2012,Jim Dray,DrayJi00,ARI,TE,26,13,0,0,0,0,0,0,0,0,,0,2,2,15,7.5,0,2,84,
2012,Matt Flynn,FlynMa00,SEA,QB,27,3,0,5,9,68,0,0,4,-5,-1.25,0,0,0,0,,0,2,58,
2012,Mardy Gilyard,GilyMa00,2TM,WR,26,8,0,0,0,0,0,0,0,0,,0,6,2,15,7.5,0,2,181,
2012,Bruce Gradkowski,GradBr00,CIN,QB,29,2,0,5,11,65,0,0,4,-2,-0.5,0,0,0,0,,0,2,56,
2012,Cory Harkey,HarkCo00,STL,TE,22,5,0,0,0,0,0,0,0,0,,0,2,1,21,21,0,2,80,
2012,Kregg Lumpkin,LumpKr00,NYG,RB,28,5,0,0,0,0,0,0,9,42,4.67,0,2,0,0,,0,2,150,
2012,Collin Mooney,MoonCo00,TEN,RB,26,2,0,0,0,0,0,0,5,19,3.8,0,0,0,0,,0,2,152,
2012,Jake O'Connell,OConJa00,KAN,TE,27,8,0,0,0,0,0,0,0,0,,0,3,3,18,6,0,2,82,
2012,Dan Orlovsky,OrloDa00,TAM,QB,29,1,0,4,7,51,0,0,0,0,,0,0,0,0,,0,2,60,
2012,Chris Owusu,OwusCh00,TAM,WR,22,5,0,0,0,0,0,0,0,0,,0,4,1,24,24,0,2,179,
2012,Evan Rodriguez,RodrEv00,CHI,TE,24,12,5,0,0,0,0,0,0,0,,0,8,4,21,5.25,0,2,81,
2012,Weslye Saunders,SaunWe00,IND,TE,23,11,4,0,0,0,0,0,0,0,,0,4,2,15,7.5,0,2,85,
2012,Alfonso Smith,SmitAl22,ARI,RB,25,11,0,0,0,0,0,0,0,0,,0,3,2,21,10.5,0,2,151,
2012,Hayden Smith,SmitHa01,NYJ,TE,27,5,0,0,0,0,0,0,0,0,,0,1,1,16,16,0,2,83,
2012,Anthony Armstrong,ArmsAn00,2TM,WR,29,6,0,0,0,0,0,0,0,0,,0,9,3,12,4,0,1,184,
2012,Matt Asiata,AsiaMa00,MIN,RB,25,16,0,0,0,0,0,0,3,9,3,0,1,1,2,2,0,1,155,
2012,LaRon Byrd,ByrdLa00,ARI,WR,23,4,0,0,0,0,0,0,0,0,,0,2,1,8,8,0,1,187,
2012,Shaun Chapas,ChapSh00,DET,RB,24,3,1,0,0,0,0,0,0,0,,0,2,1,6,6,0,1,164,
2012,Chase Coffman,CoffCh00,ATL,TE,26,5,0,0,0,0,0,0,0,0,,0,1,1,12,12,0,1,88,
2012,Austin Collie,CollAu00,IND,WR,27,1,0,0,0,0,0,0,0,0,,0,1,1,6,6,0,1,191,
2012,Chris Cooley,CoolCh00,WAS,TE,30,9,2,0,0,0,0,0,0,0,,0,3,1,8,8,0,1,90,
2012,Trent Edwards,EdwaTr01,PHI,QB,29,1,0,2,2,14,0,0,0,0,,0,1,0,0,,0,1,63,
2012,Tommy Gallarda,GallTo00,ATL,TE,24,9,0,0,0,0,0,0,0,0,,0,4,1,7,7,0,1,92,
2012,David Gilreath,GilrDa00,PIT,WR,24,3,0,0,0,0,0,0,1,7,7,0,2,0,0,,0,1,190,
2012,Jonathan Grimes,GrimJo01,3TM,RB,23,11,2,0,0,0,0,0,2,6,3,0,2,2,7,3.5,0,1,153,
2012,Chris Gronkowski,GronCh00,DEN,RB,26,14,0,0,0,0,0,0,0,0,,0,1,1,11,11,0,1,156,
2012,Dan Herron,HerrDa00,CIN,RB,23,3,0,0,0,0,0,0,4,5,1.25,0,1,0,0,,0,1,165,
2012,Andre Holmes,HolmAn00,DAL,WR,24,7,0,0,0,0,0,0,0,0,,0,2,2,11,5.5,0,1,185,
2012,Robert Hughes,HughRo00,IND,RB,23,5,1,0,0,0,0,0,1,5,5,0,1,1,3,3,0,1,160,
2012,Brandon Jacobs,JacoBr00,SFO,RB,30,2,0,0,0,0,0,0,5,7,1.4,0,0,0,0,,0,1,163,
2012,Dominique Jones,JoneDo01,IND,TE,25,4,1,0,0,0,0,0,0,0,,0,1,1,8,8,0,1,91,
2012,Stefan Logan,LogaSt00,DET,RB,31,16,0,0,0,0,0,0,3,17,5.67,0,7,6,28,4.67,0,1,167,
2012,Reagan Maui'a,MauiRe00,ARI,RB,28,3,1,0,0,0,0,0,0,0,,0,1,1,7,7,0,1,162,
2012,Corey McIntyre,McInCo00,BUF,RB,33,16,3,0,0,0,0,0,0,0,,0,2,1,9,9,0,1,157,
2012,Evan Moore,MoorEv00,2TM,TE,27,15,1,0,0,0,0,0,0,0,,0,8,1,6,6,0,1,94,
2012,Preston Parker,ParkPr00,TAM,WR,25,2,0,0,0,0,0,0,1,7,7,0,2,0,0,,0,1,189,
2012,Lousaka Polite,PoliLo00,ATL,RB,31,6,5,0,0,0,0,0,0,0,,0,7,1,8,8,0,1,161,
2012,Zach Potter,PottZa99,JAX,TE,26,16,5,0,0,0,0,0,0,0,,0,7,2,6,3,0,1,93,
2012,Allen Reisner,ReisAl00,2TM,TE,24,6,2,0,0,0,0,0,0,0,,0,2,1,13,13,0,1,86,
2012,Courtney Roby,RobyCo00,NOR,WR,29,13,0,0,0,0,0,0,0,0,,0,2,1,9,9,0,1,186,
2012,Dane Sanzenbacher,SanzDa00,2TM,WR,24,7,2,0,0,0,0,0,0,0,,0,3,1,7,7,0,1,188,
2012,Da'Rel Scott,ScotDa01,NYG,RB,24,4,0,0,0,0,0,0,6,9,1.5,0,0,0,0,,0,1,158,
2012,Rusty Smith,SmitRu01,TEN,QB,25,1,0,3,5,34,0,0,0,0,,0,0,0,0,,0,1,61,
2012,Isaiah Stanback,StanIs00,JAX,TE,28,6,0,0,0,0,0,0,0,0,,0,1,1,6,6,0,1,95,
2012,Sammie Stroughter,StroSa00,TAM,WR,26,2,0,0,0,0,0,0,0,0,,0,2,1,14,14,0,1,182,
2012,Will Ta'ufo'ou,TaufWi00,JAX,RB,26,6,1,0,0,0,0,0,0,0,,0,1,1,5,5,0,1,166,
2012,Ryan Taylor,TaylRy00,GNB,TE,25,16,1,0,0,0,0,0,0,0,,0,1,1,11,11,0,1,89,
2012,Tyler Thigpen,ThigTy00,BUF,QB,28,4,0,3,5,30,0,0,1,-1,-1,0,0,0,0,,0,1,62,
2012,Jordan Todman,TodmJo00,JAX,RB,22,1,0,0,0,0,0,0,3,8,2.67,0,1,1,0,0,0,1,159,
2012,Jordan White,WhitJo02,NYJ,WR,24,3,0,0,0,0,0,0,0,0,,0,3,1,13,13,0,1,183,
2012,Keiland Williams,WillKe03,2TM,RB,26,14,0,0,0,0,0,0,2,3,1.5,0,2,2,9,4.5,0,1,154,
2012,Kellen Winslow,WinsKe01,NWE,TE,29,1,0,0,0,0,0,0,0,0,,0,2,1,12,12,0,1,87,
2012,David Carr,CarrDa00,NYG,QB,33,2,0,2,3,19,0,0,3,-3,-1,0,0,0,0,,0,,64,
2012,Kellen Clemens,ClemKe00,STL,QB,29,2,0,1,3,39,0,1,2,5,2.5,0,0,0,0,,0,,65,
2012,Michael Higgins,HiggMi00,NOR,TE,25,2,1,0,0,0,0,0,0,0,,0,1,1,-3,-3,0,,134,
2012,Trindon Holliday,HollTr00,2TM,WR,26,15,0,0,0,0,0,0,0,0,,0,2,2,17,8.5,0,,252,
2012,Luke McCown,McCoLu00,ATL,QB,31,2,0,0,0,0,0,0,2,-3,-1.5,0,0,0,0,,0,,84,
2012,Legedu Naanee,NaanLe00,MIA,WR,29,4,1,0,0,0,0,0,0,0,,0,5,1,19,19,0,,251,
2012,Nathan Palmer,PalmNa00,IND,WR,23,5,0,0,0,0,0,0,0,0,,0,4,1,-4,-4,0,,253,
2012,Owen Schmitt,SchmOw00,OAK,RB,27,13,4,0,0,0,0,0,2,1,0.5,0,0,0,0,,0,,169,
2012,Brad Smelley,SmelBr00,CLE,TE,23,2,0,0,0,0,0,0,0,0,,0,1,1,3,3,0,,96,
2012,Armond Smith,SmitAr00,CAR,RB,26,4,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,,176,
2012,Marcus Thigpen,ThigMa00,MIA,RB,26,16,0,0,0,0,0,0,1,8,8,0,2,1,15,15,0,,168,
2012,Joe Webb,WebbJo00,MIN,QB,26,1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,,0,,83,
2012,Dedrick Epps,EppsDe00,NYJ,TE,24,3,0,0,0,0,0,0,0,0,,0,1,1,9,9,0,-1,135,
2012,Ted Ginn,GinnTe00,SFO,WR,27,13,0,0,0,0,0,0,1,7,7,0,2,2,1,0.5,0,-1,254,
2012,Brock Osweiler,OsweBr00,DEN,QB,22,5,0,2,4,12,0,0,8,-13,-1.63,0,0,0,0,,0,-1,85,
2012,Graham Harrell,HarrGr00,GNB,QB,27,4,0,2,4,20,0,0,4,-3,-0.75,0,0,0,0,,0,-2,86,
2012,Ryan Mallett,MallRy00,NWE,QB,24,4,0,1,4,17,0,1,8,-9,-1.13,0,0,0,0,,0,-2,88,
2012,Joe Adams,AdamJo01,CAR,WR,23,9,0,0,0,0,0,0,3,13,4.33,0,1,1,7,7,0,-4,255,
